IDTransação,IDpessoal,DatadaTransação,Valor,Empresa,Categoria,Fraude
59ae86cc-c2bf-4d6f-9a27-c04514143040,f8af9c52-9bac-49cc-8faa-4ac9e6e6747b,2024-01-09 07:13:37,816.41,"Bentley, Dodson and Fuller",Mercado,0
3e60b3cc-9c3d-4655-bc68-e70bc1ecf8e5,5d4d68b7-a652-4622-bc0f-08e86a1afa8f,2024-04-25 19:43:12,254.01,"Hogan, Burton and Patrick",Viagens,0
ced7996a-1b58-4a31-84c9-a03a8bb54b3a,d1d6d362-3f61-459d-b296-4d9f226d1d9d,2024-06-05 00:42:42,604.14,Smith-Dennis,Roupas,0
06fccb1c-8186-48ba-a30d-d77d4459de68,a8044565-4f43-47d0-9000-caae97c1a532,2024-05-12 08:38:00,174.88,Henson Group,Eletronicos,0
c872cff3-49af-4aac-853e-d662acb87f9d,b813cb2c-6327-4a2e-a96d-b18f539792b9,2024-07-07 13:20:13,305.06,"Montoya, Bell and Schmidt",Roupas,0
0c0b2ec0-aceb-4420-9e97-a5b292112f57,59a3501a-050f-4e8b-b02d-3e98926ca59e,2024-06-17 00:38:21,223.07,"Parker, Hartman and Gonzalez",Entretenimento,0
d2d74d94-1aad-412c-9147-fb5939b8f8d2,9accc776-3233-4724-be94-11f62125b028,2024-01-04 05:45:41,324.83,Booth and Sons,Viagens,0
49c6343c-673e-4dbf-9680-a1af9fc50dea,36d131c6-5544-4734-90af-ff705ee86eda,2024-01-29 11:42:14,722.02,"Day, Kemp and Coleman",Entretenimento,0
e347bdfa-52ae-423e-b9d4-7a3db26a3868,a98ae142-b5d6-4794-a38c-67bafc6e892d,2024-04-21 10:05:25,715.9,Alvarez and Sons,Padaria,0
05268219-bf5a-4ca1-ab63-1fbe111a69bf,d8ff1d63-4bf4-4692-af51-275bab71db4c,2024-05-09 02:14:35,333.71,Smith Ltd,Padaria,0
c4991113-e8c7-499c-9b15-9eb7b0ca1fdc,a793fbca-388e-461f-bfac-53e886305188,2024-03-12 20:24:18,336.81,"Ballard, Hill and Riley",Mercado,0
f85064d6-f89b-48ad-a19f-c297c9f7f60e,0be0396d-2dfd-436b-a834-7bc56415d974,2024-01-26 02:02:35,548.76,Collier-Holloway,Viagens,0
707b838a-aaf5-453d-8e3d-6450b94b37b3,847a4662-14f4-462d-b004-2c55a7108cf8,2024-03-01 19:38:52,941.85,"Jordan, Thomas and Davis",Entretenimento,1
291a1b38-e857-4bb6-9bf0-303466636cfc,8ddcb7ca-70b9-4bef-b6f5-6e7c40ec9e72,2024-06-25 21:08:01,98.72,Hanson Group,Mercado,0
62c5cfa6-23c4-4d88-a56f-edbb6d2232d8,db35a7e2-0324-40ee-a825-896557976074,2024-01-07 16:15:57,766.6,"Warren, Robinson and Morrison",Roupas,0
80d38b5e-3132-4278-b403-d5a2f82028a5,93629708-3c6e-4e0a-baa6-ec9e94af1290,2024-05-28 14:01:57,716.93,Jensen PLC,Entretenimento,0
6be88caa-7087-47a2-9ce1-cdb371317cec,e41a0714-89f2-4364-a173-be942b566ecd,2024-04-29 21:18:46,750.91,"Anderson, Thomas and Alexander",Entretenimento,0
41b36acb-24a6-4e6f-86d6-8a6e836b396e,16f2af71-a926-4718-a945-f657c6c80a35,2024-03-11 23:34:09,404.17,Thomas-Ruiz,Mercado,0
6c28d21e-07be-4817-ab61-0d75a571b16f,4366a8b2-98b6-4388-8ba4-7e408246279a,2024-06-25 00:06:04,433.56,Blevins-Smith,Padaria,0
e4332a8f-0037-4b0e-8ecb-941c97361a29,9e4108a5-4c50-4522-b93b-b40816fb14ee,2024-06-23 18:40:01,959.98,Cole-Hudson,Mercado,0
05fd0a73-9d59-4e6b-a6db-abc9a6f63078,49bff4bb-c869-4302-b19e-261b51745ef3,2024-06-24 21:25:25,827.05,Murphy-Lara,Viagens,0
c6e620ab-1971-4e44-8d2f-1aade90b6bb9,f7e83210-3604-41b3-aec8-58453dbf045d,2024-06-10 01:17:48,318.01,"Berry, Norris and Martin",Eletronicos,0
1200b0f3-dedb-4315-9e8a-ffcd45aef6da,889a535f-8c75-4056-b64f-eedfb3239c15,2024-03-30 12:58:39,953.54,"Snyder, Farmer and Smith",Padaria,0
1a53b758-5242-4479-818b-f4388f8b33af,ec587579-fa9c-46e9-81b9-c90d152f8b57,2024-01-15 11:30:01,167.69,Holt-Fitzpatrick,Entretenimento,0
7b735913-21b2-4b6e-ab53-553c0fc4ca2d,6155d424-0285-4b71-8b29-d55b0bc6ceb7,2024-03-24 09:28:56,579.96,Bruce PLC,Roupas,0
5f118578-96af-4f5c-8a25-f8e6894e54af,b176d6bd-60d7-49bd-97c5-6e7d2691d9c0,2024-01-26 01:16:51,82.32,Foster Group,Roupas,0
9ecdaa9f-4f2f-4a26-9caf-394298d9eeec,fb04fd4b-f63e-4512-bf2c-7e1cd1f7958b,2024-05-14 16:45:44,29.82,George Ltd,Eletronicos,0
13d5d776-54a9-4c4a-a6ed-fef97343adb0,dc740579-1701-4dc7-8297-64d34ec0bab0,2024-06-15 03:44:28,958.67,Byrd-Brown,Eletronicos,0
bab3de8f-46a3-452c-abb6-029f8a54324d,9796f1ff-f3b8-47b1-a89a-251b2ec875c5,2024-03-02 23:45:31,525.94,Mason-Chan,Padaria,0
49a780a1-53fd-4b4a-af36-2c08ff8a82fb,bb22483d-87a2-45d5-86f3-564fef03f22c,2024-04-01 17:07:24,851.8,"Mitchell, Castillo and Marshall",Mercado,0
a588f38f-127a-48fa-bd49-e64c5adfb3a8,573fb68d-7afa-48f7-9074-bdc8d8433a43,2024-04-22 18:30:45,594.4,Barnett Inc,Eletronicos,0
ced602c6-5ee1-4bff-8b25-a3dad7c0761e,49b2b975-1ea6-44fc-bec2-39a3a76902ea,2024-06-28 04:47:50,465.25,Brooks PLC,Eletronicos,0
c275e13b-f1b7-47ab-88a5-b940fa7760a9,b3c847d8-cbb2-4cce-9fcf-a02c9ee2af23,2024-02-21 23:22:08,906.89,Tyler-Gomez,Entretenimento,0
63bc9f7d-d332-419f-9154-98b0e83adfaa,4a9aab80-ba6d-41d6-b42e-7c0a97e90ae8,2024-01-15 13:25:07,656.29,Padilla-Marshall,Viagens,0
04bc6ef7-c9cd-4e32-954e-e35929680dd4,761fa05f-db82-4e71-8c76-6663647fdd76,2024-04-22 01:32:39,825.49,Sanchez-Holland,Padaria,0
f2c5683c-4518-45f3-98ec-5c755c6ae84c,1ac245a9-a163-497f-87ff-080e0a85a522,2024-07-05 19:14:48,895.44,Perry-Ballard,Eletronicos,0
30726820-cfdf-4378-a870-08cc44346fea,19202b3e-e053-4128-b7d3-09585d7b4338,2024-01-20 10:31:20,534.48,"Lewis, Cruz and Boyd",Eletronicos,0
65ce0302-5cb7-4255-9ddc-483813e6a1aa,45955ad4-2d89-499c-8998-833051169d4c,2024-06-14 16:10:38,327.81,Gonzales-Meyer,Roupas,0
03cd9e48-da56-47df-9bbf-3528e7e4ab8f,f1c8d07b-c925-479e-8057-49b5a91c53c6,2024-04-07 16:32:18,148.13,Hampton-Preston,Entretenimento,0
d4d90827-5d61-4ad8-9b7e-33bcbdbd4705,0031e381-1133-4479-88f5-e30c418667e2,2024-01-23 17:10:27,597.75,"Davis, Berry and Owens",Eletronicos,0
75ca0dd8-57a2-4d4a-b354-bca8742b2a26,2ff49be3-09c3-4ea7-b65d-87491b874320,2024-02-07 00:24:33,861.13,"Small, Carson and Carlson",Roupas,0
53fd1e96-fa9b-472c-947f-ce807918fb85,f2b99088-5037-4737-a67b-2070e66774c4,2024-01-26 18:35:51,192.03,"Peters, Craig and Cole",Viagens,0
bb08a00e-309c-466c-ab28-6c8408470955,ff2c80f6-4a0f-4e21-a648-5bfc8f4323f5,2024-02-05 12:47:48,479.18,Guerrero LLC,Mercado,0
20e51f8b-e605-478e-a775-e02412d71829,f47e8ee2-4814-41d1-ac4e-087061fb22db,2024-02-03 19:59:12,949.36,"Cox, Banks and Duncan",Padaria,0
f41de403-a8ef-44f2-a70e-11c60dcceed9,a0275ea4-efda-44b3-94f3-acc2db02602e,2024-05-21 06:21:43,409.72,Watson-George,Eletronicos,0
e3b09bc7-f945-4d87-bfaf-3f452370c083,6ce29785-87cb-4428-bf11-b9ab2f64a550,2024-03-17 00:08:13,963.23,Matthews LLC,Entretenimento,0
c926ac2e-0866-466f-bfa8-29c4142f7540,15471228-ac4c-4de7-b40f-ab7c5b334922,2024-01-09 00:22:55,870.07,Clark and Sons,Mercado,0
588178b0-5ce3-4f04-a4ce-f0028ce8971a,e1a034e5-b90d-4dfe-af45-78f8afca6752,2024-04-08 09:05:40,263.84,Koch Inc,Padaria,0
be6a8c79-dfa6-4d7b-8078-4f84887b21dd,5e25602e-d0a6-4b7a-b11b-605eb1e785d3,2024-02-01 23:03:03,395.65,Mccullough-Salazar,Viagens,0
81129e08-034b-4ad6-8938-409bf6a7ba03,e134ec21-d37b-4568-830a-af4418f11c28,2024-02-19 18:55:20,220.06,Smith Inc,Viagens,0
8da3eac7-a381-469e-a82b-c584c33df605,57c831a3-719e-42bf-bfca-d54dfc81ba03,2024-06-01 15:01:36,181.06,Nelson-Johnson,Viagens,0
e5879b18-d53f-4fb2-8981-8b900644f78c,b44c6cdd-9522-4d0f-ba38-d07bfcdc9212,2024-04-27 02:51:42,118.69,Stafford-Jacobs,Viagens,0
fe175801-dbfe-4f0a-9599-52d20eea6f1a,01be4c15-0f1a-449a-a5ab-b9e62cc8d222,2024-03-24 16:19:27,657.07,Garcia PLC,Entretenimento,0
8476d609-7677-4b6a-8a53-4017ce9073af,e9cb28bd-ebf6-4842-8af3-7e336be85cbd,2024-06-14 09:44:00,216.24,Taylor PLC,Eletronicos,0
64da1490-dd71-4c96-a7d7-ae3ff9c25c43,70d68a70-7f52-4a1e-83dd-627239e60f58,2024-06-11 19:46:50,621.12,Reynolds LLC,Mercado,0
df769ca4-580b-4137-8c2b-11fe0e0c9841,a863b9d6-7d38-4c87-a519-37e42578cfaa,2024-07-02 23:16:47,685.67,Parrish-Wright,Viagens,0
ef88705c-591e-4e79-b38e-241062cf084d,35210da4-36b5-46c7-a92d-ce12c8b9ed18,2024-03-01 03:49:58,449.51,Flowers-Smith,Roupas,0
dcf19ba5-d107-49b1-9233-b54bcbcea82c,b89ed8e0-5c96-4757-8a3d-04a52517f5ff,2024-04-14 23:57:08,766.97,Jackson Ltd,Roupas,0
cdb36abd-c61f-46f9-80a9-b937938ceb76,ae785b59-272a-4880-89cb-44d4f562b4ef,2024-05-06 14:29:05,895.36,Freeman-Fry,Padaria,0
4145e4a6-734a-48bc-9143-ede162f5f9a4,14f8e771-cf40-4ec4-b1bc-aec910daddf7,2024-02-22 19:20:02,222.31,Brown-Walls,Eletronicos,0
9ab4248b-4369-445d-9923-efac6f07d9d9,bac6a5a7-c5db-481b-be12-aa837b5a61c5,2024-01-28 10:14:10,475.59,"Robinson, Ryan and Torres",Padaria,1
1243c4fe-84f9-462b-91d6-6427497ecddf,95de12ee-091d-4621-88eb-cfc7951b7892,2024-03-20 11:42:29,682.6,Aguirre Ltd,Eletronicos,0
fcb73e1a-5b14-42bc-ab0f-0c7ac8da5548,72a6c98f-bde6-48ec-945d-63184dd74413,2024-01-20 16:07:26,325.42,Rodgers-Lucas,Padaria,0
469533a2-dc7b-43dd-991e-82d4cca07093,521f39cf-3ed2-497e-aa03-b0375e379fab,2024-04-30 05:24:00,388.54,"Smith, Patterson and Lamb",Viagens,0
3c86a932-f7bd-41fb-ab83-6e3923135f1a,91b1222b-6c61-4deb-91a4-206758ab7ddd,2024-04-18 15:25:40,545.53,Benson Group,Eletronicos,0
3cacdd5a-55ba-40e2-bdad-6f888770ecc2,b40cae59-8db7-46b2-94d7-72e9d8714072,2024-05-07 04:31:48,834.2,"Miller, Pruitt and Bailey",Eletronicos,0
